,Date,Open,High,Low,Close,Adj Close,Volume,RVT,positivePartscr,negativePartscr,fearPartscr,findownPartscr,finupPartscr,finhypePartscr,certaintyPartscr,uncertaintyPartscr
67,2018-04-10,92.38999938964844,93.27999877929688,91.63999938964844,92.87999725341797,89.8952407836914,26812000,0.0004,0.022,0.0084,0.002,0.0036,0.014,0.016,0.0056,0.0092
68,2018-04-11,92.01000213623047,93.29000091552734,91.4800033569336,91.86000061035156,88.90802001953125,24872100,0.0004,0.0399,0.006,0.0,0.0,0.0064,0.0108,0.0018,0.0037
69,2018-04-12,92.43000030517578,94.16000366210938,92.43000030517578,93.58000183105469,90.57273864746094,26758900,0.0003,0.0167,0.0196,0.0021,0.0038,0.0096,0.0159,0.0042,0.0075
70,2018-04-13,94.05000305175781,94.18000030517578,92.44000244140625,93.08000183105469,90.08881378173828,23346100,0.0006,0.0174,0.0167,0.0016,0.0028,0.0136,0.0221,0.0098,0.0107
71,2018-04-16,94.06999969482422,94.66000366210938,93.41999816894531,94.16999816894531,91.14378356933594,20288100,0.0007,0.0177,0.0259,0.0,0.0015,0.0134,0.0084,0.0041,0.0071
72,2018-04-17,95.0,96.54000091552734,94.87999725341797,96.06999969482422,92.98271942138672,26771000,0.0012,0.0148,0.0275,0.0005,0.0048,0.0131,0.014,0.0052,0.0062
73,2018-04-18,96.22000122070312,96.72000122070312,95.5199966430664,96.44000244140625,93.34083557128906,21043300,0.0007,0.0266,0.0102,0.0,0.0035,0.0088,0.0099,0.0035,0.0028
74,2018-04-19,96.44000244140625,97.06999969482422,95.33999633789062,96.11000061035156,93.02143859863281,23552500,0.0002,0.0606,0.0066,0.0,0.0038,0.0208,0.0142,0.0019,0.0
75,2018-04-20,95.91000366210938,96.11000061035156,94.05000305175781,95.0,91.94710540771484,31154400,0.0007,0.01,0.0208,0.003,0.0094,0.0127,0.0116,0.0086,0.0081
76,2018-04-23,95.73999786376953,96.29000091552734,94.62999725341797,95.3499984741211,92.28585815429688,22331800,0.0001,0.0202,0.0154,0.0,0.0,0.0119,0.0202,0.0071,0.0131
77,2018-04-24,96.23999786376953,96.47000122070312,92.41000366210938,93.12000274658203,90.12752532958984,34524800,0.0004,0.0225,0.0237,0.0004,0.011,0.0123,0.0098,0.0025,0.002
78,2018-04-25,93.30000305175781,93.30000305175781,90.27999877929688,92.30999755859375,89.34355163574219,33729300,0.0003,0.0336,0.0105,0.0009,0.0038,0.0228,0.021,0.0099,0.0082
79,2018-04-26,93.55000305175781,95.1500015258789,93.0999984741211,94.26000213623047,91.23089599609375,42529000,0.0019,0.0195,0.0117,0.001,0.0071,0.0344,0.0123,0.0103,0.0064
80,2018-04-27,97.5999984741211,97.9000015258789,93.91000366210938,95.81999969482422,92.74076080322266,48272800,0.002,0.0187,0.0141,0.0011,0.0048,0.0337,0.0121,0.0069,0.0063
81,2018-04-30,96.33000183105469,96.4000015258789,93.1500015258789,93.5199966430664,90.51466369628906,41523600,0.0007,0.0174,0.011,0.0007,0.0056,0.0167,0.0172,0.0096,0.0088
82,2018-05-01,93.20999908447266,95.29000091552734,92.79000091552734,95.0,91.94710540771484,31408900,0.0008,0.0175,0.0287,0.0023,0.0105,0.0169,0.0171,0.007,0.012
83,2018-05-02,94.98999786376953,95.16999816894531,93.19000244140625,93.51000213623047,90.5050048828125,27471000,0.0003,0.0314,0.0023,0.0,0.0028,0.0111,0.025,0.0046,0.0069
84,2018-05-03,92.95999908447266,94.93000030517578,92.44999694824219,94.06999969482422,91.0469970703125,31142500,0.0003,0.0115,0.0204,0.0004,0.0023,0.0196,0.023,0.0058,0.0165
85,2018-05-04,93.31999969482422,95.37000274658203,92.91999816894531,95.16000366210938,92.10196685791016,22531300,0.0004,0.0101,0.0148,0.0004,0.0011,0.0255,0.0147,0.0061,0.0104
86,2018-05-07,95.16999816894531,96.70999908447266,95.0999984741211,96.22000122070312,93.12789916992188,24242000,0.0018,0.0303,0.0057,0.0002,0.004,0.013,0.0231,0.0057,0.0085
87,2018-05-08,95.8499984741211,96.16000366210938,95.05999755859375,95.80999755859375,92.73108673095703,23484600,0.0004,0.0107,0.0081,0.0005,0.0036,0.0087,0.0135,0.0051,0.0074
88,2018-05-09,96.01000213623047,96.97000122070312,95.05000305175781,96.94000244140625,93.82476043701172,27327400,0.0003,0.0171,0.0096,0.0003,0.0024,0.01,0.0196,0.0051,0.0082
89,2018-05-10,97.45999908447266,97.94999694824219,97.05000305175781,97.91000366210938,94.76359558105469,22388100,0.0003,0.0268,0.0124,0.0018,0.0039,0.0321,0.018,0.0099,0.0138
90,2018-05-11,97.80000305175781,97.87000274658203,97.04000091552734,97.69999694824219,94.56033325195312,16778300,0.0001,0.0151,0.003,0.0,0.0,0.0211,0.006,0.0151,0.003
91,2018-05-14,97.91999816894531,98.69000244140625,97.30999755859375,98.02999877929688,94.8797378540039,19454100,0.0001,0.0228,0.01,0.0,0.0029,0.0129,0.0114,0.0086,0.0072
92,2018-05-15,97.23999786376953,97.8499984741211,96.33999633789062,97.31999969482422,94.19256591796875,24594000,0.0004,0.0113,0.0215,0.0,0.0044,0.0186,0.0262,0.0135,0.0193
93,2018-05-16,97.36000061035156,97.4000015258789,96.62000274658203,97.1500015258789,94.4355697631836,17384700,0.0004,0.0398,0.0201,0.0,0.0037,0.0279,0.0221,0.0074,0.011
94,2018-05-17,96.76000213623047,97.54000091552734,95.83000183105469,96.18000030517578,93.49267578125,17246700,0.0005,0.0246,0.0089,0.0,0.0054,0.0147,0.0268,0.0112,0.0083
95,2018-05-18,96.01000213623047,96.93000030517578,96.01000213623047,96.36000061035156,93.66764068603516,17865800,0.0004,0.0157,0.0151,0.0006,0.0044,0.0232,0.0176,0.0069,0.0157
96,2018-05-21,97.0,98.01000213623047,96.80000305175781,97.5999984741211,94.87300872802734,19422500,0.0005,0.0067,0.0196,0.0,0.0018,0.0055,0.022,0.0104,0.0122
97,2018-05-22,97.68000030517578,98.16999816894531,97.19999694824219,97.5,94.77579498291016,15441200,0.0006,0.0171,0.0148,0.001,0.006,0.0086,0.0156,0.0031,0.0106
98,2018-05-23,96.70999908447266,98.7300033569336,96.31999969482422,98.66000366210938,95.90338134765625,21251200,0.0002,0.0256,0.0177,0.0009,0.0115,0.0123,0.0291,0.0053,0.0114
99,2018-05-24,98.7300033569336,98.94000244140625,96.80999755859375,98.30999755859375,95.56316375732422,26649300,0.0002,0.0088,0.0292,0.0029,0.0073,0.027,0.0138,0.0124,0.0095
100,2018-05-25,98.30000305175781,98.9800033569336,97.86000061035156,98.36000061035156,95.61176300048828,18363900,0.0004,0.0095,0.0281,0.0016,0.0066,0.0219,0.0169,0.007,0.0128
101,2018-05-29,97.83999633789062,98.87999725341797,97.2300033569336,98.01000213623047,95.27153778076172,28671000,0.0003,0.0139,0.0087,0.001,0.0024,0.0121,0.0239,0.0073,0.0101
102,2018-05-30,98.30999755859375,99.25,97.91000366210938,98.94999694824219,96.18527221679688,22158500,0.0009,0.0105,0.0281,0.0013,0.0037,0.0077,0.0279,0.0054,0.0123
103,2018-05-31,99.29000091552734,99.98999786376953,98.61000061035156,98.83999633789062,96.07835388183594,34140900,0.0005,0.0239,0.0089,0.0,0.005,0.007,0.02,0.0048,0.0171
104,2018-06-01,99.27999877929688,100.86000061035156,99.16999816894531,100.79000091552734,97.97386932373047,28655600,0.0002,0.0102,0.0172,0.007,0.0013,0.0089,0.0102,0.0089,0.0051
105,2018-06-04,101.26000213623047,101.86000061035156,100.8499984741211,101.66999816894531,98.82928466796875,27281600,0.0023,0.0181,0.0098,0.0001,0.0012,0.0139,0.0173,0.0059,0.0098
106,2018-06-05,102.0,102.33000183105469,101.52999877929688,102.19000244140625,99.33475494384766,23514400,0.0009,0.0157,0.0107,0.0003,0.0027,0.0155,0.012,0.0066,0.0075
107,2018-06-06,102.4800033569336,102.5999984741211,101.9000015258789,102.48999786376953,99.6263656616211,21122900,0.0009,0.0272,0.0101,0.0005,0.0047,0.0094,0.0193,0.0049,0.0097
108,2018-06-07,102.6500015258789,102.69000244140625,100.37999725341797,100.87999725341797,98.06136322021484,28232200,0.0009,0.0265,0.0077,0.0,0.0031,0.0083,0.0043,0.0054,0.0032
109,2018-06-08,101.08999633789062,101.94999694824219,100.54000091552734,101.62999725341797,98.79039764404297,22165100,0.0007,0.0174,0.0202,0.0,0.0042,0.0106,0.0111,0.0074,0.0115
110,2018-06-11,101.01000213623047,101.58999633789062,100.66999816894531,101.05000305175781,98.22660064697266,23490900,0.0012,0.009,0.0132,0.0004,0.0033,0.0099,0.0094,0.0076,0.0067
111,2018-06-12,101.0999984741211,101.44999694824219,100.75,101.30999755859375,98.4793472290039,18325200,0.0009,0.0266,0.0136,0.0006,0.0036,0.0183,0.0116,0.0091,0.0073
112,2018-06-13,101.72000122070312,102.01000213623047,100.55999755859375,100.8499984741211,98.03219604492188,29492900,0.001,0.0272,0.009,0.0004,0.0057,0.0183,0.0177,0.0059,0.0072
113,2018-06-14,101.6500015258789,102.02999877929688,101.0,101.41999816894531,98.58626556396484,25691800,0.0003,0.02,0.005,0.0005,0.0025,0.0105,0.01,0.0075,0.0035
114,2018-06-15,101.51000213623047,101.52999877929688,100.06999969482422,100.12999725341797,97.33230590820312,65738600,0.0003,0.0227,0.0131,0.0009,0.0035,0.0253,0.0113,0.0192,0.0131
115,2018-06-18,100.01000213623047,101.11000061035156,99.41999816894531,100.86000061035156,98.04191589355469,23586000,0.0005,0.0161,0.0157,0.0021,0.0021,0.0111,0.0252,0.0115,0.0148
116,2018-06-19,99.6500015258789,101.0,99.5,100.86000061035156,98.04191589355469,28653100,0.0002,0.0042,0.0153,0.0,0.0126,0.0153,0.0056,0.0042,0.0056
117,2018-06-20,101.37000274658203,102.5199966430664,101.12000274658203,101.87000274658203,99.02369689941406,26180800,0.0011,0.0178,0.0111,0.0005,0.0037,0.015,0.0114,0.0067,0.0091
118,2018-06-21,102.08000183105469,102.45999908447266,100.87999725341797,101.13999938964844,98.31409454345703,23198200,0.0005,0.0084,0.0208,0.0012,0.0042,0.0125,0.0155,0.0065,0.006
119,2018-06-22,100.41000366210938,100.7699966430664,99.62999725341797,100.41000366210938,97.6044921875,38923100,0.0003,0.0113,0.0295,0.0006,0.0069,0.0113,0.0145,0.0132,0.0132
120,2018-06-25,100.0,100.11000061035156,97.30000305175781,98.38999938964844,95.64093780517578,35433300,0.0004,0.018,0.0206,0.0029,0.0096,0.0232,0.0146,0.0098,0.0088
121,2018-06-26,98.81999969482422,100.08000183105469,98.75,99.08000183105469,96.31166076660156,26897200,0.0007,0.0171,0.0168,0.0007,0.007,0.0163,0.0163,0.0079,0.0087
122,2018-06-27,99.58000183105469,100.0199966430664,97.4000015258789,97.54000091552734,94.81468200683594,31298400,0.0005,0.022,0.0371,0.0008,0.002,0.0142,0.0106,0.0094,0.0096
123,2018-06-28,97.37999725341797,99.11000061035156,97.26000213623047,98.62999725341797,95.87422180175781,26650700,0.0003,0.0105,0.0205,0.0004,0.0013,0.0066,0.0118,0.0035,0.0079
124,2018-06-29,98.93000030517578,99.91000366210938,98.33000183105469,98.61000061035156,95.85478210449219,28053200,0.0006,0.0167,0.0195,0.0065,0.008,0.0287,0.0207,0.0094,0.017
125,2018-07-02,98.0999984741211,100.05999755859375,98.0,100.01000213623047,97.21566772460938,19564500,0.0005,0.0185,0.018,0.0,0.0088,0.0185,0.0109,0.0113,0.0117
126,2018-07-03,100.4800033569336,100.62999725341797,98.94000244140625,99.05000305175781,96.2824935913086,14670300,0.0006,0.0151,0.0104,0.0005,0.004,0.0094,0.0072,0.0045,0.0025
127,2018-07-05,99.5,99.91999816894531,99.02999877929688,99.76000213623047,96.97265625,18977400,,,,,,,,,
128,2018-07-06,99.88999938964844,101.43000030517578,99.66999816894531,101.16000366210938,98.33354187011719,19234600,,,,,,,,,
129,2018-07-09,101.6500015258789,102.25,101.25,101.8499984741211,99.0042495727539,18212000,0.0006,0.0243,0.0141,0.0017,0.0129,0.0257,0.0139,0.0086,0.0106
130,2018-07-10,102.0,102.51000213623047,101.86000061035156,102.12000274658203,99.2667007446289,19293100,0.0009,0.0189,0.0109,0.0,0.0061,0.0096,0.0189,0.0078,0.0074
131,2018-07-11,101.1500015258789,102.33999633789062,101.0999984741211,101.9800033569336,99.13062286376953,19644600,0.0006,0.0227,0.0055,0.0,0.0034,0.0099,0.0134,0.0048,0.0082
132,2018-07-12,102.7699966430664,104.41000366210938,102.7300033569336,104.19000244140625,101.27888488769531,24335900,0.0009,0.023,0.0039,0.0003,0.0018,0.023,0.0066,0.0075,0.0021
133,2018-07-13,104.37000274658203,105.5999984741211,104.08999633789062,105.43000030517578,102.4842300415039,24635200,0.0009,0.0196,0.0189,0.0015,0.0039,0.0215,0.0111,0.0083,0.0061
134,2018-07-16,105.4000015258789,105.81999969482422,104.5199966430664,104.91000366210938,101.97875213623047,21786900,0.0011,0.0288,0.0064,0.0003,0.0022,0.0107,0.0138,0.0034,0.0034
135,2018-07-17,104.61000061035156,106.5,104.31999969482422,105.94999694824219,102.98970031738281,25901700,0.0011,0.023,0.0068,0.0011,0.0032,0.0182,0.0146,0.0106,0.0072
136,2018-07-18,105.94000244140625,106.05000305175781,104.72000122070312,105.12000274658203,102.1828842163086,29493900,0.0005,0.0295,0.0121,0.0012,0.0059,0.0421,0.0103,0.0062,0.0047
137,2018-07-19,104.93000030517578,105.30999755859375,103.88999938964844,104.4000015258789,101.4830093383789,40171600,0.0025,0.0137,0.0137,0.0006,0.0043,0.027,0.013,0.0054,0.0088
138,2018-07-20,108.08000183105469,108.19999694824219,106.08000183105469,106.2699966430664,103.30075073242188,56004000,0.003,0.0188,0.0175,0.0028,0.0091,0.0311,0.0078,0.0077,0.0071
139,2018-07-23,106.30000305175781,108.13999938964844,106.12999725341797,107.97000122070312,104.9532699584961,29707000,0.0005,0.012,0.0096,0.0,0.008,0.0409,0.0,0.0088,0.0008
140,2018-07-24,108.56999969482422,108.81999969482422,107.26000213623047,107.66000366210938,104.65191650390625,26316600,0.0006,0.0196,0.0145,0.0009,0.0039,0.01,0.018,0.0088,0.0063
141,2018-07-25,107.95999908447266,111.1500015258789,107.5999984741211,110.83000183105469,107.73334503173828,30702100,0.0002,0.014,0.0099,0.0025,0.0008,0.0107,0.0194,0.0128,0.0062
